<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.03.09	5905.75	5941.25	5892.50	5926.75	183930	5518360	170
2021.03.10	5904.15	6001.65	5903.65	5996.15	226470	6794176	170
2021.03.11	6003.80	6037.30	5994.30	6029.55	157572	4727508	170
2021.03.12	6027.95	6069.20	6014.70	6065.75	167885	5037262	170
2021.03.15	6060.20	6087.70	6016.45	6048.35	146088	4384252	100
2021.03.16	6050.05	6064.05	6033.05	6052.45	139701	4191906	100
2021.03.17	6047.20	6081.95	6036.20	6074.95	155485	4665524	100
2021.03.18	6087.60	6087.85	6004.75	6014.40	177030	5311744	170
2021.03.19	6012.25	6048.50	5980.75	6004.65	197535	5927080	170
2021.03.22	5986.85	5990.10	5940.85	5961.75	138364	4152754	100
2021.03.23	5938.65	5967.15	5912.40	5919.05	169835	5096074	170
2021.03.24	5916.30	5951.55	5887.55	5921.45	158663	4761462	70
2021.03.25	5919.10	5985.35	5882.10	5984.85	212189	6366468	70
2021.03.26	5988.50	6028.50	5959.50	6017.65	148854	4465920	90
2021.03.29	5991.70	6040.20	5981.95	6030.35	162594	4878426	90
2021.03.30	6035.25	6092.25	6031.50	6085.65	139332	4181022	90
2021.03.31	6068.75	6096.00	6056.25	6062.25	105172	3156630	90
2021.04.01	6061.15	6143.65	6058.65	6133.55	103873	3118368	70
2021.04.06	6148.15	6162.90	6113.40	6124.40	124177	3726516	70
2021.04.07	6132.05	6153.80	6117.05	6149.30	108516	3256840	90
2021.04.08	6156.20	6170.95	6144.45	6162.95	104013	3122672	90
2021.04.09	6166.85	6189.10	6159.10	6180.85	101205	3037916	70
2021.04.12	6163.20	6182.20	6149.95	6171.70	103843	1330948	90
2021.04.13	6169.60	6218.50	6158.25	6215.15	107528	1078312	90
2021.04.14	6221.00	6221.75	6197.25	6202.00	114389	1146250	90
2021.04.15	6215.40	6247.65	6211.90	6239.55	94001	943334	70
2021.04.16	6241.65	6319.90	6230.40	6317.55	113612	1139706	70
2021.04.19	6302.80	6323.05	6288.30	6304.30	162823	1629068	170
2021.04.20	6300.00	6302.50	6152.15	6167.55	179229	1793238	90
2021.04.21	6159.30	6248.05	6156.30	6244.30	164907	1650078	170
2021.04.22	6248.20	6281.45	6227.20	6245.35	155443	1554898	170
2021.04.23	6259.60	6284.35	6229.35	6258.25	129106	1293060	90
2021.04.26	6260.55	6291.05	6242.05	6275.95	120901	1212080	90
2021.04.27	6280.20	6284.95	6255.95	6282.85	114627	1149040	70
2021.04.28	6280.40	6321.65	6279.90	6305.05	125008	1251942	70
2021.04.29	6334.05	6353.80	6283.05	6321.55	156101	1562150	80
2021.04.30	6298.45	6322.95	6249.95	6271.35	143636	1437042	170
2021.05.03	6278.65	6322.65	6252.90	6319.05	117488	1176958	80
2021.05.04	6304.30	6358.05	6238.55	6271.80	214735	2147742	170
2021.05.05	6281.25	6347.75	6270.50	6341.65	152329	1523834	70
2021.05.06	6349.50	6386.00	6319.75	6383.65	191991	1920496	170
2021.05.07	6376.65	6390.65	6339.65	6390.55	164640	1647166	90
2021.05.10	6394.90	6397.40	6340.75	6345.65	147545	1476730	170
2021.05.11	6310.65	6321.65	6222.65	6262.05	268643	2686430	220
2021.05.12	6219.30	6297.05	6218.05	6245.30	254563	2545784	90
2021.05.13	6229.70	6317.40	6146.95	6306.10	305102	3051194	170
2021.05.14	6324.20	6423.20	6298.40	6419.60	196409	1965079	170
2021.05.17	6400.80	6409.55	6346.05	6381.70	234240	2342863	170
2021.05.18	6407.60	6416.85	6324.00	6325.50	184004	1841688	170
2021.05.19	6306.25	6317.15	6189.00	6273.80	323389	3234018	170
2021.05.20	6297.80	6364.45	6265.05	6349.10	194274	1943677	170
2021.05.21	6359.60	6402.35	6350.35	6390.00	191318	1914129	170
2021.05.24	6384.20	6417.00	6379.45	6404.10	105465	1062540	100
2021.05.25	6417.65	6426.65	6387.10	6393.30	161096	1612351	170
2021.05.26	6407.75	6418.75	6372.25	6393.40	153886	1541691	170
