<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.05.11	0.74433	0.74759	0.74346	0.74648	440305	66045750000	37
2021.05.12	0.74648	0.75209	0.74607	0.74883	478127	71719050000	37
2021.05.13	0.74903	0.75007	0.74291	0.74458	493595	74039250000	37
2021.05.14	0.74453	0.74696	0.74232	0.74362	364251	54637650000	30
2021.05.17	0.74357	0.74847	0.74288	0.74833	377092	56563800000	37
2021.05.18	0.74833	0.74940	0.74314	0.74368	363751	54562650000	30
2021.05.19	0.74368	0.74826	0.74268	0.74458	488224	73233600000	37
2021.05.20	0.74453	0.74660	0.74205	0.74383	390308	58546200000	31
2021.05.21	0.74383	0.74688	0.74071	0.74373	383375	57506250000	35
2021.05.24	0.74294	0.74485	0.74214	0.74448	333780	50067000000	37
2021.05.25	0.74453	0.74463	0.74123	0.74123	391478	58721700000	30
2021.05.26	0.74123	0.74288	0.73931	0.74043	378388	56758200000	37
2021.05.27	0.74048	0.74583	0.73947	0.74313	391538	58730700000	37
2021.05.28	0.74318	0.74611	0.74237	0.74478	383632	57544800000	30
2021.05.31	0.74480	0.74654	0.74362	0.74473	265234	39785100000	30
2021.06.01	0.74473	0.74746	0.74237	0.74303	307349	46102350000	37
