<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.03.06	137.394	137.726	136.427	137.476	1231691	184753650000	23
2020.03.09	136.698	136.819	132.566	133.862	1359247	203887050000	25
2020.03.10	133.849	137.201	133.684	135.582	1387523	208128450000	25
2020.03.11	135.582	136.545	133.664	133.850	1289590	193438500000	25
2020.03.12	133.850	134.304	131.287	131.840	1341786	201267900000	25
2020.03.13	131.837	134.300	131.212	132.399	1360599	204089850000	23
2020.03.16	132.749	132.782	128.889	129.893	1404325	210648750000	25
2020.03.17	129.893	131.212	128.580	129.770	1473688	221053200000	25
2020.03.18	129.771	130.315	123.834	125.118	1417717	212657550000	25
2020.03.19	125.118	129.550	124.728	127.106	1434190	215128500000	25
2020.03.20	127.106	132.017	126.398	129.195	1327907	199186050000	25
2020.03.23	129.313	129.363	127.328	128.286	1319155	197873250000	25
2020.03.24	128.289	131.417	127.635	130.690	1324897	198734550000	25
2020.03.25	130.690	133.384	129.846	132.057	1297207	194581050000	25
2020.03.26	132.062	133.806	130.564	132.981	1296998	194549700000	25
2020.03.27	132.982	134.736	132.113	134.472	1265274	189791100000	23
2020.03.30	133.712	134.399	132.740	133.612	1117640	167646000000	25
2020.03.31	133.611	134.610	133.039	133.490	1099306	164895900000	25
2020.04.01	133.471	133.765	132.471	132.565	955192	143278800000	25
2020.04.02	132.565	133.940	132.394	133.631	975465	146319750000	30
2020.04.03	133.630	134.075	132.539	133.164	989784	148467600000	23
2020.04.06	132.382	134.519	132.382	133.539	1093935	164090250000	30
2020.04.07	133.545	134.966	132.923	134.094	1120673	168100950000	30
2020.04.08	134.098	135.012	133.690	134.650	963485	144522750000	30
2020.04.09	134.650	135.737	134.574	134.957	1011436	151715400000	30
2020.04.10	134.957	135.389	134.712	135.057	754529	113179350000	23
2020.04.13	134.940	135.208	134.497	134.763	709660	106449000000	30
2020.04.14	134.726	135.485	134.560	135.252	789672	118450800000	30
2020.04.15	135.223	135.313	133.621	134.447	854435	128165250000	30
2020.04.16	134.497	134.874	133.704	134.391	911093	136663950000	30
2020.04.17	134.391	134.954	133.888	134.448	976610	146491500000	23
2020.04.20	134.104	134.710	133.769	133.794	843085	126462750000	30
2020.04.21	133.794	134.051	131.895	132.257	1006975	151046250000	30
2020.04.22	132.263	133.285	132.033	132.857	840061	126009150000	30
2020.04.23	132.857	133.670	132.386	132.739	945481	141822150000	30
2020.04.24	132.739	133.135	132.381	133.027	866017	129902550000	23
2020.04.27	132.887	133.560	132.810	133.225	773573	116035950000	30
