<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.04.01	7312.05	7360.05	7302.95	7339.10	173412	8669987	70
2019.04.02	7340.65	7412.45	7332.55	7382.70	160083	8004063	70
2019.04.03	7373.90	7435.30	7373.60	7414.05	172946	8646585	70
2019.04.04	7399.05	7425.50	7375.20	7415.65	142817	7139165	70
2019.04.05	7402.65	7469.75	7402.15	7459.20	124768	6237420	70
2019.04.08	7473.45	7473.95	7428.55	7458.00	93404	4669804	70
2019.04.09	7454.65	7487.55	7421.25	7427.25	126448	6320229	70
2019.04.10	7419.00	7451.05	7417.05	7420.45	115857	5788677	70
2019.04.11	7423.05	7451.35	7390.85	7434.15	113027	5647468	70
2019.04.12	7434.05	7463.85	7423.00	7457.15	108987	5444799	70
2019.04.15	7459.15	7459.15	7428.85	7449.85	74974	3743809	70
2019.04.16	7451.10	7495.35	7445.45	7465.25	89539	4475151	70
2019.04.17	7459.85	7487.35	7453.95	7483.25	111099	5549264	70
2019.04.18	7477.05	7499.25	7443.55	7491.95	114891	5740089	70
2019.04.23	7493.85	7536.85	7473.95	7523.75	89328	4463123	70
2019.04.24	7525.05	7531.80	7464.35	7484.45	99007	4945809	70
2019.04.25	7477.75	7488.65	7413.35	7461.45	104586	5228017	70
2019.04.26	7442.05	7454.25	7406.40	7446.65	129511	6469262	70
2019.04.29	7440.85	7467.50	7411.75	7461.45	91623	4577072	70
2019.04.30	7449.45	7463.60	7400.15	7437.50	91810	4586331	70
2019.05.01	7460.65	7466.25	7350.80	7351.25	52890	2640161	70
2019.05.02	7332.15	7399.15	7330.65	7347.25	134331	6712364	70
2019.05.03	7349.35	7422.75	7341.95	7388.45	88623	4425923	70
2019.05.07	7322.05	7378.50	7219.65	7240.75	172330	8613769	70
2019.05.08	7240.05	7289.15	7226.65	7273.65	165793	8284217	70
2019.05.09	7259.85	7271.45	7194.75	7246.95	194559	9722312	70
2019.05.10	7258.45	7284.35	7191.30	7277.55	194036	9697225	70
2019.05.13	7230.85	7236.35	7151.45	7159.95	203393	10165826	70
2019.05.14	7142.95	7265.15	7137.95	7249.05	141738	7083590	70
2019.05.15	7253.05	7319.55	7227.20	7306.45	170644	8531358	70
2019.05.16	7284.65	7366.05	7250.80	7348.25	143097	7151625	70
2019.05.17	7358.65	7358.75	7310.25	7337.65	183878	9204172	70
2019.05.20	7358.45	7372.55	7270.45	7299.45	165144	8254402	70
2019.05.21	7321.95	7373.45	7307.55	7359.45	128503	6420425	70
2019.05.22	7361.95	7378.35	7316.85	7323.35	131454	6568518	70
2019.05.23	7324.00	7326.35	7212.45	7236.95	192856	9639447	70
